FYR,AMOUNT,DEPTNAME,SUBDEPTNAME,VENDORNAME
Fiscal 12/13,7041.3,Public Works,Public Works-Paint & Sign,GLOBAL TECHNOLOGY SYSTEMS INC
Fiscal 12/13,1850.57,Public Works,Public Works-Paint & Sign,GRAINGER
Fiscal 12/13,160.12,Public Works,Public Works-Paint & Sign,GRANITE CONSTRUCTION
Fiscal 12/13,8.05,Public Works,Public Works-Paint & Sign,HD SUPPLY WHITE CAP CONSTRUCTION SUPPLY
Fiscal 12/13,44.78,Public Works,Public Works-Paint & Sign,HOSE & FITTINGS ETC
Fiscal 12/13,2734.3,Public Works,Public Works-Paint & Sign,JULIE'S SIGN SHOPPE INC
Fiscal 12/13,829.11,Public Works,Public Works-Paint & Sign,"M-B COMPANIES, INC."
Fiscal 12/13,400,Public Works,Public Works-Paint & Sign,MOUNTAIN EAP
Fiscal 12/13,887.23,Public Works,Public Works-Paint & Sign,NORTH AMERICAN EMBROIDERY
Fiscal 12/13,21430,Public Works,Public Works-Paint & Sign,"PACIFIC PRODUCTS & SERVICES, INC"
Fiscal 12/13,460.5,Public Works,Public Works-Paint & Sign,PETTY CASH-CORP YARD
Fiscal 12/13,28641.6,Public Works,Public Works-Paint & Sign,POTTERS INDUSTRIES INC
Fiscal 12/13,1024,Public Works,Public Works-Paint & Sign,RAY MORGAN CO. INC.
Fiscal 12/13,956.92,Public Works,Public Works-Paint & Sign,RED WING SHOE STORE
Fiscal 12/13,5659.95,Public Works,Public Works-Paint & Sign,RENO PAINT MART INC
Fiscal 12/13,39.69,Public Works,Public Works-Paint & Sign,RENO SALVAGE CO
Fiscal 12/13,72.35,Public Works,Public Works-Paint & Sign,SAFETY ON SITE
Fiscal 12/13,249.13,Public Works,Public Works-Paint & Sign,SIERRA REPAIR & SHARPENING INC
Fiscal 12/13,15689.5,Public Works,Public Works-Paint & Sign,SILVER STATE BARRICADE & SIGN
Fiscal 12/13,1424.32,Public Works,Public Works-Paint & Sign,SUNRISE ENVIRONMENTAL SCIENTIFIC
Fiscal 12/13,102.44,Public Works,Public Works-Paint & Sign,THOLL FENCE INC
Fiscal 12/13,2179.17,Public Works,Public Works-Paint & Sign,TIFCO INDUSTRIES
Fiscal 12/13,2460.25,Public Works,Public Works-Paint & Sign,TITAN CONSTRUCTION SUPPLY INC
Fiscal 12/13,118,Public Works,Public Works-Paint & Sign,TRIPP PLASTICS INC
Fiscal 12/13,19.79,Public Works,Public Works-Paint & Sign,WESTERN NEVADA SUPPLY
Fiscal 12/13,1837.34,Public Works,Public Works-Paint & Sign,WORK WORLD
Fiscal 12/13,405,Public Works,Public Works-Parking Meters,CALE AMERICA INC
Fiscal 12/13,412.68,Public Works,Public Works-Parking Meters,GRAINGER
Fiscal 12/13,970.49,Public Works,Public Works-Pavement Maintenance,ABC FIRE AND CYLINDER SERVICE
Fiscal 12/13,3998.33,Public Works,Public Works-Pavement Maintenance,ACME RIGGING COMPANY INC
Fiscal 12/13,3747.18,Public Works,Public Works-Pavement Maintenance,ALLIED WASHOE
Fiscal 12/13,806.96,Public Works,Public Works-Pavement Maintenance,APEX PRODUCTS
Fiscal 12/13,105,Public Works,Public Works-Pavement Maintenance,APEX SAW WORKS
Fiscal 12/13,192.56,Public Works,Public Works-Pavement Maintenance,AT&T MOBILITY
Fiscal 12/13,3085,Public Works,Public Works-Pavement Maintenance,ATTACHMENTS DIRECT INC
Fiscal 12/13,83.67,Public Works,Public Works-Pavement Maintenance,BASALITE
Fiscal 12/13,114,Public Works,Public Works-Pavement Maintenance,BATTERIES PLUS
Fiscal 12/13,853.16,Public Works,Public Works-Pavement Maintenance,BRADY INDUSTRIES LLC
Fiscal 12/13,3297.47,Public Works,Public Works-Pavement Maintenance,CALIFORNIA INDUSTRIAL RUBBER
Fiscal 12/13,305,Public Works,Public Works-Pavement Maintenance,CARSON CREATURE CATCHERS
Fiscal 12/13,43.12,Public Works,Public Works-Pavement Maintenance,CASHMAN EQUIPMENT
Fiscal 12/13,647.5,Public Works,Public Works-Pavement Maintenance,CONCENTRA MEDICAL CENTER
Fiscal 12/13,1731.16,Public Works,Public Works-Pavement Maintenance,CONSTRUCTION SEALANTS & SUPPLY
Fiscal 12/13,19344.99,Public Works,Public Works-Pavement Maintenance,CONTRACTORS DIRECT
Fiscal 12/13,376.15,Public Works,Public Works-Pavement Maintenance,COSTCO
Fiscal 12/13,156745.4358,Public Works,Public Works-Pavement Maintenance,CRAFCO INC
Fiscal 12/13,18527.8,Public Works,Public Works-Pavement Maintenance,CROP PRODUCTION SERVICES INC
Fiscal 12/13,3216.59,Public Works,Public Works-Pavement Maintenance,ENFINITY RENO 1 NSW LLC
Fiscal 12/13,16120.98,Public Works,Public Works-Pavement Maintenance,FASTENAL INDUSTRIAL & CONSTRUC
Fiscal 12/13,3529.2,Public Works,Public Works-Pavement Maintenance,FERRELLGAS
Fiscal 12/13,2809.65,Public Works,Public Works-Pavement Maintenance,FLEET SOLUTIONS LLC
Fiscal 12/13,15822.7,Public Works,Public Works-Pavement Maintenance,GRAINGER
Fiscal 12/13,65578.56399,Public Works,Public Works-Pavement Maintenance,GRANITE CONSTRUCTION
Fiscal 12/13,950,Public Works,Public Works-Pavement Maintenance,HD SUPPLY WHITE CAP CONSTRUCTION SUPPLY
Fiscal 12/13,3.64,Public Works,Public Works-Pavement Maintenance,INTERSTATE SAFETY & SUPPLY INC
Fiscal 12/13,2616,Public Works,Public Works-Pavement Maintenance,JENSEN PRECAST
Fiscal 12/13,3503,Public Works,Public Works-Pavement Maintenance,JORDANS TRUCK & TRAILER EQUIP
Fiscal 12/13,2107.75,Public Works,Public Works-Pavement Maintenance,KUSTOM KOATINGS INC
Fiscal 12/13,3712.5,Public Works,Public Works-Pavement Maintenance,MAINTSTAR INC
Fiscal 12/13,1357.34,Public Works,Public Works-Pavement Maintenance,"MARTIN MARIETTA MATERIALS, INC"
Fiscal 12/13,400,Public Works,Public Works-Pavement Maintenance,MOUNTAIN EAP
Fiscal 12/13,463.83,Public Works,Public Works-Pavement Maintenance,NAPA AUTO & TRUCK PARTS
Fiscal 12/13,555,Public Works,Public Works-Pavement Maintenance,NEVADA STATE DMV & PUB SAFETY
Fiscal 12/13,2281.1,Public Works,Public Works-Pavement Maintenance,NORTH AMERICAN EMBROIDERY
Fiscal 12/13,17786.19,Public Works,Public Works-Pavement Maintenance,NV ENERGY
Fiscal 12/13,166.37,Public Works,Public Works-Pavement Maintenance,OFFICEMAX
Fiscal 12/13,103,Public Works,Public Works-Pavement Maintenance,OXBORROW TRUCKING INC
Fiscal 12/13,1787.48,Public Works,Public Works-Pavement Maintenance,PAPE' MATERIAL HANDLING
Fiscal 12/13,333.26,Public Works,Public Works-Pavement Maintenance,PETTY CASH-CORP YARD
